# generated at: 2024-07-13 11:06:40.592115
#
# nodes: 1000
# cloud clusters: 3
# 	max size: 50
# 	min size: 50
# fog clusters: 283
# 	max size: 4
# 	min size: 2
# nodes with bandwidth specified: 100
# 	cloud: 15
# 	fog: 85
# total CPU cores: 5198
# total memory GiB: 15856
# total ingress Mbps: 387610.19056831603
# total egress Mbps: 411081.47100767744
#
# n: 1000
# cloud_size_percentage: 15
# fog_size_percentage: 85
# min_max_cloud_cluster_size_percentage: [2, 5]
# min_max_fog_cluster_size_percentage: [0.2, 0.4]
# cloud_node_types: ['T4', 'T5', 'T6', 'T7', 'T8', 'T9', 'T10']
# fog_node_types: ['T1', 'T2', 'T3', 'T4']
# base_node_single_core_score: 1000
# min_max_cloud_node_single_core_score: [900, 1800]
# min_max_fog_node_single_core_score: [500, 1200]
# min_max_cluster_node_cost_per_core: [100, 300]
# nodes_with_bandwidth_capacity_percentage: 10
# min_max_ingress_bandwidth_per_core: [10, 1500]
# min_max_egress_bandwidth_per_core: [10, 1500]
# min_max_cloud_uptime_percentage_30_days: [97, 100]
# min_max_fog_uptime_percentage_30_days: [90, 100]
# min_max_intra_cluster_latencies: [2, 5]
# min_max_inter_cluster_latencies: [15, 50]
#
hostname,layer,region,cloud_zone,fog_location,cpu_cores,single_core_score,base_single_core_score,memory_GiB,ingress_bandwidth_Mbps,egress_bandwidth_Mbps,uptime_30d_percentage,cost
119,cloud,region-2,region-2-c,,32,1285,1000,128,,,97.67869602084696,8643.525277267421
120,cloud,region-2,region-2-b,,16,1078,1000,64,,,97.4168952887289,3137.3441754613964
121,cloud,region-2,region-2-b,,16,1779,1000,64,,,99.97652796357094,3477.799212375295
122,cloud,region-2,region-2-b,,32,1790,1000,128,,,98.61111631555487,9570.704071651842
123,cloud,region-2,region-2-c,,16,1319,1000,32,,,97.78988283722812,4230.356789623553
124,cloud,region-2,region-2-b,,4,1457,1000,16,,,99.96464080966653,591.962080327183
125,cloud,region-2,region-2-a,,8,1554,1000,16,,,99.38495128823482,1850.0537708181466
126,cloud,region-2,region-2-c,,8,925,1000,16,,,99.8596559180583,859.8573572594963
127,cloud,region-2,region-2-b,,16,1752,1000,32,,,97.20942115040756,1858.980817464616
128,cloud,region-2,region-2-b,,4,1743,1000,16,,,98.45437976636387,1088.2406712575469
129,cloud,region-2,region-2-c,,16,1264,1000,32,,,99.51540971476447,4008.6421021043684
130,cloud,region-2,region-2-b,,8,1726,1000,32,,,98.8932426796747,1169.0717838867984
131,cloud,region-2,region-2-a,,16,1545,1000,32,,,97.66790028524423,2412.2091550359746
132,cloud,region-2,region-2-a,,16,1414,1000,64,,,99.64651790572488,1926.3794702741825
133,cloud,region-2,region-2-b,,8,1162,1000,16,,,98.62338479086208,1853.6847640923686
134,cloud,region-2,region-2-b,,8,1388,1000,32,,,98.39097965733009,1075.9899034115651
135,cloud,region-2,region-2-c,,16,1146,1000,64,,,97.0790507988468,3284.794161361594
136,cloud,region-2,region-2-a,,16,1348,1000,32,,,97.21994875462391,4636.004059527433
137,cloud,region-2,region-2-c,,32,1733,1000,64,,,98.61309247218001,9198.578185738612
138,cloud,region-2,region-2-b,,32,1441,1000,128,,,98.4885425603915,8530.429414931448
139,cloud,region-2,region-2-b,,8,1071,1000,16,,,99.61407647385639,1290.3573470777496
140,cloud,region-2,region-2-c,,32,1602,1000,128,,,98.13006894321654,4086.0370394821257
141,cloud,region-2,region-2-c,,16,1145,1000,64,,,97.56864891356898,2117.6439818065433
142,cloud,region-2,region-2-a,,32,1531,1000,128,,,99.28259886258655,4154.118292289428
143,cloud,region-2,region-2-b,,16,914,1000,32,,,99.24934150450991,2852.67443477208
144,cloud,region-2,region-2-c,,8,1579,1000,32,,,97.54262357741997,2171.2141672412354
145,cloud,region-2,region-2-b,,8,1081,1000,32,,,98.33835549867618,1931.761996149684
146,cloud,region-2,region-2-b,,16,1347,1000,64,,,98.20804832794775,3871.222559733865
147,cloud,region-2,region-2-a,,8,1685,1000,32,,,98.39058975054984,1950.1381342484879
148,cloud,region-2,region-2-b,,32,1116,1000,64,,,98.89556998262272,7956.882164348788
149,cloud,region-2,region-2-c,,32,1588,1000,64,,,98.45051785689785,7366.538585107801
150,fog,region-1,,fog_location-0,4,723,1000,8,5899.402910729801,3844.3386116084794,99.66217591603437,400.3239444882488
151,fog,region-1,,fog_location-0,4,766,1000,8,3474.506217856223,892.2730829032649,92.34162553745814,497.51821229376293
152,fog,region-2,,fog_location-1,4,815,1000,16,954.8757360315589,4220.273046020449,93.08607001463905,448.81611046842346
153,fog,region-2,,fog_location-1,2,947,1000,8,1844.1940407043107,2057.9273149502737,90.34105234997085,404.92825239141587
154,fog,region-2,,fog_location-1,4,580,1000,16,5680.961905440208,900.7460888568186,95.98850317749503,482.6136610588269
155,fog,region-2,,fog_location-1,4,1164,1000,8,5020.191744712726,2286.9610157737293,91.23351772611991,718.0440535023027
156,fog,region-1,,fog_location-2,4,762,1000,8,3553.3994963756654,5347.211954950637,96.182599833392,1144.6745712929096
157,fog,region-1,,fog_location-2,4,1100,1000,8,3728.0763625158384,1276.09952431074,96.0983739337501,464.1247064478061
158,fog,region-0,,fog_location-3,4,631,1000,16,5920.445130320755,3323.0039818278774,91.24088777337754,467.1003565428912
159,fog,region-0,,fog_location-3,2,845,1000,8,1237.167350249428,670.7263290170424,92.68359539407402,511.82455539592934
160,fog,region-0,,fog_location-3,2,538,1000,8,65.58332879274852,850.4769609690194,96.74178883856189,549.1428073457972
161,fog,region-0,,fog_location-3,4,1154,1000,16,5876.1393629178165,4618.122049765096,94.12776414129921,704.3949704156053
162,fog,region-1,,fog_location-4,2,520,1000,8,2123.7063843531873,2104.247853806459,98.61543895066933,472.30414219570935
163,fog,region-1,,fog_location-4,2,800,1000,4,1442.8760965947185,1175.7296394903851,90.89824803770814,250.4586446394386
164,fog,region-1,,fog_location-4,2,1137,1000,8,249.47245042144192,300.76998646188736,98.46544639207231,560.932649496633
165,fog,region-2,,fog_location-5,4,1132,1000,16,2929.569202324626,3182.008300212929,93.46665789525669,411.89596496391613
166,fog,region-2,,fog_location-5,4,956,1000,16,879.8072062305428,2205.408881227365,92.1349986659232,977.6143224099317
167,fog,region-0,,fog_location-6,4,1140,1000,16,4853.080107732068,1639.9570541145993,97.79252128474266,427.74923163783376
168,fog,region-0,,fog_location-6,4,846,1000,8,3582.686105862174,288.13796498342754,98.0992994499121,736.844878550974
169,fog,region-0,,fog_location-6,4,595,1000,16,197.4453104346943,3602.96703178095,94.11295541914686,435.3019685411967
170,fog,region-0,,fog_location-6,2,938,1000,8,368.1425950097287,1578.0068798118814,95.72917345984456,201.40097409558112
171,fog,region-0,,fog_location-7,4,940,1000,8,1519.3232847427535,1786.119184144294,92.0569701252636,952.8649450330552
172,fog,region-0,,fog_location-7,4,855,1000,16,4000.8702192071155,5233.424264027945,90.07572464843366,1111.4824003886788
173,fog,region-0,,fog_location-7,4,821,1000,16,4885.171606955719,1307.9838118783302,92.74372960462337,598.7235950087685
174,fog,region-2,,fog_location-8,2,966,1000,8,623.0414390310564,455.24666012416355,98.12859389768,270.2507108143187
175,fog,region-2,,fog_location-8,4,906,1000,16,145.9613443883157,2280.2062692036297,95.71901365497843,1079.7758761165805
176,fog,region-0,,fog_location-9,4,1175,1000,16,2282.8833849586676,2608.1551226853016,97.95068340543023,922.3889804347065
177,fog,region-0,,fog_location-9,4,932,1000,8,4228.209948980739,755.9623982945789,99.97475749864336,1129.1274125265388
178,fog,region-0,,fog_location-9,4,618,1000,8,852.1322435363661,1215.9739977170584,95.10617004623991,995.9763405060464
179,fog,region-0,,fog_location-9,2,1196,1000,8,1395.7883489395858,2934.623929637161,94.78637136769842,250.7972048206836
180,fog,region-2,,fog_location-10,4,1176,1000,8,3973.4821973319968,609.1393490539675,92.0836790046822,526.444489667268
181,fog,region-2,,fog_location-10,2,1105,1000,8,1408.4023518000602,1810.3851110818296,98.26460476842688,519.8348171423229
182,fog,region-2,,fog_location-10,2,936,1000,8,994.7193928039784,2463.039780762145,99.33649642835421,522.7200577022257
183,fog,region-2,,fog_location-10,4,550,1000,8,4652.334572966432,1747.3521671535982,98.8762633571991,535.6413979298577
184,fog,region-1,,fog_location-11,4,984,1000,16,2811.4112416262615,366.65323747728314,98.57852288896957,1017.5615374542568
185,fog,region-1,,fog_location-11,4,512,1000,16,3636.194425812902,1665.623718027342,95.02940697406244,1187.4260833501667
186,fog,region-1,,fog_location-11,4,548,1000,8,3468.3359995385035,1831.4521176809938,96.06370587286006,1120.8035512430442
187,fog,region-1,,fog_location-11,4,813,1000,8,2224.7090149579526,2794.0737189665083,97.8875711646608,760.3051645803205
188,fog,region-2,,fog_location-12,2,1012,1000,8,395.63554901963613,2810.233436889715,98.34654422556106,308.1938860835847
189,fog,region-2,,fog_location-12,4,1098,1000,16,4860.8056085262115,2545.3924056683336,97.44513005274305,813.4754619901868
190,fog,region-2,,fog_location-13,4,1135,1000,16,4457.631226004384,4701.604298615716,95.10359255627596,857.156824429889
191,fog,region-2,,fog_location-13,4,1004,1000,8,378.72700771453356,2162.292724792676,98.41404691986409,719.1486308098409
192,fog,region-2,,fog_location-13,2,1047,1000,4,57.56714157052959,459.05488281806356,91.88778594874601,282.0540002521278
193,fog,region-2,,fog_location-14,2,994,1000,4,669.2166397863923,2735.184133314608,98.37846665518671,348.4450331629215
194,fog,region-2,,fog_location-14,2,1062,1000,8,1345.8697701242809,2027.4758427410243,95.89122073510148,477.81700375053
195,fog,region-2,,fog_location-14,2,609,1000,8,2197.9065629501006,2410.0467709883264,92.48952263318255,406.26634806756755
196,fog,region-1,,fog_location-15,2,765,1000,8,432.94688046485544,1978.0490851283737,90.29773030557786,566.0036394085303
197,fog,region-1,,fog_location-15,4,795,1000,8,1902.520988699901,5821.92837338989,92.58759165537538,724.6332849769237
198,fog,region-1,,fog_location-15,4,909,1000,8,1411.0679542675218,397.32264988439755,94.98756024950309,996.8966160625164
199,fog,region-0,,fog_location-16,2,878,1000,4,581.3698438309056,1815.8217425791086,91.52523973177036,259.5981031271438
200,fog,region-0,,fog_location-16,4,899,1000,16,947.6879229314275,4921.049525373751,94.48216741513848,629.2695842451275
201,fog,region-0,,fog_location-16,4,1113,1000,16,883.8143135443494,2647.2988461257446,94.825828087822,1196.2085043388288
202,fog,region-0,,fog_location-16,4,1142,1000,8,186.14468448297063,4877.730181682133,92.4645670612791,610.0331924021816
203,fog,region-1,,fog_location-17,2,890,1000,4,102.6002512530972,2130.6408385122854,99.83498295691297,504.1384181957346
204,fog,region-1,,fog_location-17,2,807,1000,8,1477.409810902359,1922.9168701406797,94.70772788816178,506.05131445212817
205,fog,region-0,,fog_location-18,4,981,1000,16,3610.8027617302164,2433.2306315956935,93.56565305426403,1017.9214622903448
206,fog,region-0,,fog_location-18,2,948,1000,8,96.68061753828697,1428.108752174905,96.83570968499963,389.9759438389588
207,fog,region-0,,fog_location-18,2,992,1000,8,2694.725527866326,238.82551517740723,94.30748167822419,513.5272082293397
208,fog,region-0,,fog_location-18,2,954,1000,4,1801.7771509496756,1135.9496593849801,94.65136056472217,203.91664687835123
209,fog,region-1,,fog_location-19,2,1169,1000,8,665.0933422229925,1830.9492065854993,91.9247773156294,219.55200306329021
210,fog,region-1,,fog_location-19,2,1169,1000,4,1529.0445570770673,758.4208211915861,93.04270209716047,299.2106192557419
211,fog,region-1,,fog_location-20,2,1086,1000,4,2473.51500801705,2548.6599134605794,91.48932239679293,443.1815206256655
212,fog,region-1,,fog_location-20,4,1067,1000,16,3661.976251130245,4620.137293547837,94.49667946804455,788.8398396601854
213,fog,region-1,,fog_location-20,4,1017,1000,8,3428.7611748026634,4760.659706885573,92.96204919750798,1050.0320899850499
214,fog,region-1,,fog_location-20,2,1063,1000,4,1793.179682930703,1006.2348932013035,97.34696064840979,236.76702257981233
215,fog,region-0,,fog_location-21,2,828,1000,8,700.1749156294482,2538.1014744359677,91.26555593796635,573.5847462242807
216,fog,region-0,,fog_location-21,4,912,1000,16,459.75760530869957,3429.984981410218,95.79503368562337,556.0683697043639
217,fog,region-0,,fog_location-21,4,1197,1000,16,4669.641340032457,1379.0206547453122,97.02480862987589,494.9714859731807
218,fog,region-0,,fog_location-21,2,943,1000,4,2616.7789799817374,638.9142348729564,94.3171398323513,486.45462852580164
219,fog,region-2,,fog_location-22,2,984,1000,8,2902.6273022322925,2600.361879721877,95.61805267670985,534.1882056252434
220,fog,region-2,,fog_location-22,4,659,1000,8,359.6512486939614,3270.322505833485,93.18992928976655,883.145566027709
221,fog,region-2,,fog_location-22,4,805,1000,8,1827.7315447201638,1576.7987303276248,90.31099413928733,456.43392780735434
222,fog,region-2,,fog_location-22,4,1170,1000,16,3417.201763700955,3546.190804194293,92.05539475880023,479.6512315614698
223,fog,region-2,,fog_location-23,4,514,1000,16,2335.559060022901,5390.039557108399,94.95304479593003,1055.6599950025618
224,fog,region-2,,fog_location-23,2,1009,1000,4,1016.3274225853735,1273.1398731445438,92.9245275212362,524.3756471757943
225,fog,region-2,,fog_location-23,4,965,1000,16,4370.062722367986,814.4379333737681,93.29214441625177,985.0870094876101
226,fog,region-2,,fog_location-23,2,536,1000,4,626.5497639969543,2360.376596088899,90.42393514417309,243.84887278942927
227,fog,region-0,,fog_location-24,2,1172,1000,8,1392.0369547589028,1129.3885904073927,93.18280461417939,337.1977869349449
228,fog,region-0,,fog_location-24,4,970,1000,16,2820.616942647497,3918.106684064011,91.61839132810516,694.3900486291541
229,fog,region-0,,fog_location-25,2,1042,1000,8,261.54376257569925,1516.3922978391563,96.9896683900232,263.8643831754475
230,fog,region-0,,fog_location-25,4,793,1000,8,4522.617006021282,4767.943645112057,94.9722753183562,658.0939094544119
231,fog,region-0,,fog_location-25,2,1047,1000,8,1716.9722728076142,2071.686479103347,93.99666145357514,492.77639033512634
232,fog,region-1,,fog_location-26,2,1151,1000,4,355.04693645161467,1002.1957613932207,94.2132971631913,530.4940683832114
233,fog,region-1,,fog_location-26,2,970,1000,4,1953.8788021605608,931.8732945248183,98.62499422376912,265.82244275261195
234,fog,region-1,,fog_location-26,4,726,1000,8,4500.451486096723,912.0399562837482,98.00291726125936,918.86697916251
235,fog,region-1,,fog_location-26,4,1092,1000,8,996.536115369045,1978.7557833000951,93.65863030278146,1010.2510387492032
236,fog,region-2,,fog_location-27,2,1184,1000,4,,,96.39208219441967,361.8344086607381
237,fog,region-2,,fog_location-27,2,947,1000,8,,,96.89391138983684,580.8648506560614
238,fog,region-2,,fog_location-27,4,1191,1000,8,,,96.14524772898424,455.65322403110906
239,fog,region-0,,fog_location-28,2,1054,1000,4,,,99.30424345504956,558.5584099769034
240,fog,region-0,,fog_location-28,4,1017,1000,16,,,90.77973108080866,535.6665316320839
241,fog,region-0,,fog_location-28,4,1037,1000,16,,,94.80423543106919,1147.633575763015
242,fog,region-0,,fog_location-29,4,713,1000,16,,,95.49378612375511,523.441759347718
243,fog,region-0,,fog_location-29,2,1197,1000,4,,,98.97757421333013,294.11476270497593
244,fog,region-0,,fog_location-29,4,570,1000,16,,,95.73999554009335,967.6060653025343
245,fog,region-0,,fog_location-29,2,862,1000,8,,,91.25345424706546,312.4345472023372
